reactomeID	species	categoryID	categoryName	categoryNameAbbr
R-HSA-180336	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1250196	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1250347	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-427359	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-77588	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-111367	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-5619102	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-425407	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-8985586	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-111463	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-111464	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-111469	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-3315487	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3304356	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2173796	Homo sapiens	R-HSA-162582,R-HSA-74160	Signal Transduction,Gene expression (Transcription)	
R-HSA-3311021	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-112412	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1799339	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3249367	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1834941	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-3108232	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3065676	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3065679	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3065678	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2990846	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3108214	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4655427	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4615885	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4570464	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4085377	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4551638	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4755510	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-4090294	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3899300	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3232118	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3232142	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3000480	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-3000471	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-3000484	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-3000497	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-2168880	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-2408522	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2408557	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-399954	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-400685	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-416572	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-416550	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-373755	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-2559582	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-5693548	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-2467813	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-977347	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-181429	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-209931	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-380615	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-390666	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-3282872	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4085001	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-162582	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-392518	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-74749	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-391160	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-445144	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-1502540	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-201451	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-6802952	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-177929	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1643713	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5637812	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1227986	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1236394	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9006335	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-190236	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1226099	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5654736	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1839120	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5655302	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5654738	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8851708	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2023837	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8853333	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5655253	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5654741	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8853334	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5655332	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8853338	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5654743	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5655291	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-372790	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5358351	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2028269	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-74752	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-449147	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2586552	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5637815	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6806834	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8852405	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1181150	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-157118	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1980143	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2691230	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2894858	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2644602	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2644603	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2660825	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1980145	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9012852	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9013694	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-187037	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9006115	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9034015	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-166520	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9006927	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9006931	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5638302	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-186797	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8848021	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-6802949	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-376176	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-9006934	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5362517	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-194315	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1433557	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-170834	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-3304351	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9006936	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2404192	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-194138	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-195721	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-4791275	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1839122	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1839130	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1839117	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6802948	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6802946	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8853336	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-983705	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-198765	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-187687	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-167044	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-198745	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-187706	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-426486	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-445355	Homo sapiens	R-HSA-397014	Muscle contraction	Muscl contr
R-HSA-427652	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-433137	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-425561	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-425986	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-1300642	Homo sapiens	R-HSA-1474165	Reproduction	Reprod
R-HSA-1660661	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-428157	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1295596	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-69541	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-211994	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-211736	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-2672351	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-390522	Homo sapiens	R-HSA-397014	Muscle contraction	Muscl contr
R-HSA-1614517	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1614635	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5683826	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-69052	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-8849932	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-3000170	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-174495	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-171286	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2142816	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2142712	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2142770	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2142688	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483171	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483076	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-69239	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-446199	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-446205	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2142696	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1855183	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1855204	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1855231	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1855191	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77111	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2142691	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2142700	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483166	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483191	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483213	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483148	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483226	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483248	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1660514	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1660516	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1660517	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1660499	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-8847453	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1483101	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2162123	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-446210	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-8866652	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-192105	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-193775	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-193807	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-193368	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5358493	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-162699	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-480985	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2142670	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-162710	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-1855167	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-446219	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-75876	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-6782861	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-422085	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-381771	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-400511	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-5358752	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-445989	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-6791462	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6791055	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8854214	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-201681	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5339700	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-202403	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5221030	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8866911	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8866910	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8866906	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8869496	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-2173789	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2173791	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-3656532	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656535	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3645790	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3642279	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5602566	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168927	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-9014325	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-9013973	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5602410	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9013957	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5676594	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-75893	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5357956	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5357786	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5626978	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5668541	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5669034	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5628897	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6803207	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6791312	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-5633008	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6796648	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6803211	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6803204	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6804116	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6804114	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6804115	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-6803205	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-5602571	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-918233	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-933541	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-975110	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-933542	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-975138	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-937072	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-75158	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-937061	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2562578	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-187042	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-3295583	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-1299503	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1299361	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1299344	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1299316	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-9033500	Homo sapiens	R-HSA-9609507	Protein localization	Prot Loc
R-HSA-380095	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1299308	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1299287	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1296346	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-167243	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-167246	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-174417	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-174430	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-171319	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-157579	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-166665	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-977068	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-5656169	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-1474151	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-844615	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-844623	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-844455	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-844456	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1663150	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2453902	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1428517	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-167826	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2514856	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-167827	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2187335	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8852276	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-164952	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8849175	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-456926	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-428930	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-209968	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-210993	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-420029	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-1222538	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1222387	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168142	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-181438	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168164	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-166016	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168176	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168181	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168138	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168179	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168188	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-168898	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5250968	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250958	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250971	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250955	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250992	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250981	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250989	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5250982	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1679131	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-399719	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-416993	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-5624138	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-75944	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-1362277	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-1362300	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-167172	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6781827	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-69895	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-8953750	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8986944	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-3700989	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-2151201	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-69560	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-2173793	Homo sapiens	R-HSA-162582,R-HSA-74160	Signal Transduction,Gene expression (Transcription)	
R-HSA-8878171	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8878166	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
