gene	gene_cluster	PID_1	PID_2	PID_3	PID_4	PID_5	PID_6	PID_7	PID_8	PID_9	PID_10	PID_11	PID_12	PID_13	PID_14	PID_16	PID_17	PID_18	PID_20	PID_21	PID_22	PID_23	PID_24	PID_25	PID_26	PID_27	PID_28	PID_29	PID_30	PID_31	PID_32	PID_33	PID_34	PID_35	PID_36	PID_37	PID_38	PID_39	PID_40	PID_41	PID_42	PID_43	PID_44	PID_45	PID_46	PID_48	PID_49	PID_50	PID_51	PID_52	PID_54	PID_55	PID_56	PID_57	PID_58	PID_59	PID_60	PID_61	PID_62	PID_65	PID_66	PID_67	PID_68	PID_69	PID_70	PID_71	PID_72	PID_73	PID_74	PID_76	PID_78
SLC2A12	MO1	-2.33653730036115	-0.875744462651244	-0.14753476110213	-0.674529021623799	1.33574769561588	0.269984903011208	-1.31364686742052	0.12224997637444	0.433586905563346	1.4560314508326	-0.218554784805461	-0.228611135807281	-0.762512295654786	-0.761674844844985	0.139674112843176	0.73311183059688	-0.876986328377743	-0.430615084025371	0.229920737281697	-0.411185493282418	-1.43009825829317	0.451883903793854	0.59756528837679	0.20931155377759	-0.343702923911885	-1.21542107601023	0.0508242563592999	1.81464098429826	0.166881299068714	-0.106291333599131	0.736155498614498	0.552306034794307	0.605557694855245	0.105714305371775	-1.92064467705077	-0.304099351162948	0.751132690545224	-0.611642168725294	-0.130450596251332	1.14215726475655	1.01673941798549	-0.990165906162313	1.17035835966207	-0.243535842550814	1.76780386522334	-2.23105058521642	-1.0775001701191	1.54380512455927	-0.745189266461521	-1.07582021857338	0.908009496543906	1.57960616913812	0.418842823518078	-0.714610228489765	0.881088851070066	-0.72258978318995	0.315483886232488	-0.00640965817489958	0.78949983522219	1.80733608648807	1.08337621929899	0.631941194629534	0.674293903656431	0.208129454966956	-1.49403325456508	-2.48543162951138	-0.472541528221154	-0.421436985155898	1.24306783898556	-0.163023092558573
SDK1	MO2	-0.17757856474258	0.779363075285762	-1.02821987745112	-0.500473092291796	-0.174335107660197	0.0548514166443483	0.410977031185573	1.27072644646945	-0.18531208651826	-2.03236736869428	0.862390761306435	0.638365605030992	2.50959317465566	-0.0236959311054321	-0.0852239412270524	-0.00467463734650137	1.60874742026361	-1.46590850224825	0.0643917450225333	-0.759577777537121	-0.859365043983131	1.93053443149274	0.312333089016	-0.316510214954714	1.2861691068728	0.956812585042789	-0.928462131483042	-1.0809246652771	0.506371113779497	-0.132062550028752	0.508692880199624	-0.244242359757038	0.399686406834065	0.769097616622401	1.86849005453851	1.26126455821834	-0.281892700633592	-0.411889038911993	-1.29189678633027	-1.48368711423645	-0.180098233379693	-1.08789494851427	2.11544227082987	1.15923871942637	-0.784470441323848	0.270537996361377	0.365880705656044	-2.0410479227373	-0.161923970310652	0.991068224310417	-1.14450104002109	-1.24339579123823	-0.716898067339928	0.566696785505616	-0.591002430152399	0.449446047757889	-0.168465938249847	1.62728206319311	-1.34250907066862	-0.600164513030238	-0.562381751724108	-0.223557705915377	1.22282391197546	-0.411889038911993	-0.55907047421905	-1.42133449748668	0.887290325984106	-0.743338064229632	-0.671563431043102	0.46924125343332
IGFBP1	MO3	1.27959462895235	-0.118836218771643	0.544569353989128	0.677146022091344	0.841799915962387	0.869693052553415	-0.0779320810915135	0.113406100401664	0.782407273028755	0.616539189177173	-0.514658295029692	-1.06065982687906	-1.14321465697809	0.907144819651051	0.397933066178255	-1.09535563196809	-0.69119564308709	0.859114288822687	-0.0541918777770282	-0.945138195849517	0.441469729153431	0.0885724733143826	-0.22090591852854	0.231676868813833	0.675236610428401	-1.24197708363551	-0.884807908649389	0.587074608271159	0.933878066546594	-0.792588221256601	0.280242687698133	0.770754669234595	0.141732452381642	1.03888116858785	-2.04867879421377	-3.33941401723732	1.25695467403665	-2.56011234918614	-0.846451433523732	0.219945633459349	0.27022413674435	0.78686761119773	0.759629341978904	0.849225999208458	0.621096259001489	0.306350739508389	0.980427950257929	0.380403569237826	-0.351227196102391	0.630429973573288	-0.424093134355251	0.772616308515606	0.0886748427042374	0.366015180590157	-0.126774148966987	0.920093508937633	0.215399245658323	-1.34073802667858	0.836745241886517	1.05003587140759	-1.94308194971135	0.869693052553415	0.677846584785393	0.265489329921416	-1.45999569535352	-0.472171140842679	-0.870277686470269	-2.72206339444215	1.02678021653841	0.116728209644602
TMEM27	MO1	-0.654210628616979	-0.803889458815127	0.384046296316598	0.288680708625204	1.29377733182651	-0.305355696289919	-0.875428826410719	0.130377238191403	1.80676268754465	1.92946950303419	0.430619040001053	-0.30130854241091	-0.225272774076287	-0.0118143081788417	-0.708756275273431	0.910390356394794	0.930618261512206	-1.54885429323872	-1.23239133746431	-0.754496388563055	1.01038808717241	-0.184860217368468	1.13477048531601	1.19024804887247	-1.52176972105644	-1.67513837201846	0.230294114364562	1.11800974360187	1.00007949374219	-0.632771133226097	-0.14415972979566	0.758451283651999	1.03150121504135	0.652755244753723	-0.674580090731859	-1.08599633469702	1.27966537712402	-0.995311383193826	-2.29177834761548	1.0295956022664	0.434005545406809	-1.46403805892224	0.546610155602366	-0.862115095888405	-0.675214148116353	-1.22727857396547	-1.57423477476051	0.122923819909075	-0.401447830185994	0.17580887519071	-0.482333891753318	-0.284426887428098	-0.487013628464765	-0.725394137649491	0.57998747699121	0.884577339602961	-0.936317996016223	1.92429185924485	-1.39064960304722	1.4473937075341	-0.646626515870669	1.70401590021551	1.34018099354176	-0.197544805679812	-0.31573752580564	-1.14576582777394	0.58634102689425	-0.124039860192289	1.04366233737247	0.238023863702365
CHRNA6	MO1	-0.342106311989346	-0.175673452273859	-1.04317697168992	1.16956290991303	-1.04317697168992	-0.00576100706606355	-0.260144612605812	1.66804289388208	-0.107874128666761	-1.02276288254235	0.489582541411991	0.806897416853152	-1.04317697168992	-0.260144612605812	-1.04317697168992	-1.04317697168992	0.806897416853152	0.567423916292195	0.707942309102272	0.284553871775593	-1.04317697168992	1.17735876823661	-1.04317697168992	-1.04317697168992	0.357019891144013	0.163365240555976	1.85089195589336	-1.0363722753074	0.36398807815599	1.62972032969702	0.310693138296502	-0.577286981390159	-0.201938943177802	-0.175673452273859	1.57825690563535	1.8104654716705	-0.362520401136918	3.00450780347822	-0.191970222260555	-1.04317697168992	-1.04317697168992	-1.04317697168992	-1.0363722753074	0.0587985573764904	-1.0363722753074	0.258582303363572	1.33878532849357	-1.0363722753074	-0.270113333523059	-0.692968623098541	0.0130963146907538	-1.0091534897773	-1.04317697168992	1.26115192331112	-1.0363722753074	-1.0091534897773	0.138148614168198	-0.305871499099664	1.64472810830554	0.551541883564041	-0.211431016781973	0.623804140714134	1.2128999480881	-1.0363722753074	1.45773738385952	0.358262900782654	-1.0363722753074	1.34970493976301	-1.01595818615982	-1.04317697168992
ATP6V0D2	MO1	2.72800700720505	-0.242394735131409	-0.388671019367151	0.00841052997553467	-1.19869337121984	-0.422502386003575	1.59563300496715	1.44422782524285	1.69896225668012	0.402245841209979	1.49821919317014	0.498863934598482	0.435901195418031	-0.468481454842977	-1.19869337121984	0.0639739200156233	-1.19466784252974	1.29707930163984	0.272368368240162	0.384793231090067	-0.0986782760913235	-0.9552866729758	-0.752594671849852	-0.764389282454096	-1.19466784252974	0.950077946275691	0.288702677173751	-1.19466784252974	-1.19869337121984	0.131991522790522	0.627287616026078	-0.0920523860099405	-1.01164478579854	-1.19869337121984	2.2438604656923	1.81650940121825	-1.19869337121984	-0.059340031721167	-0.041375029865327	-1.19869337121984	-1.19869337121984	-0.437851380918944	-0.408286626662391	0.862912004755298	-0.161417283918377	-0.428597394154535	0.789216027692719	0.803750565098621	0.0624299887752366	1.10380698786744	-0.363136771929987	-1.17856572776934	-1.19869337121984	1.64279153486698	-0.651595540224003	-1.17856572776934	-0.0368339092133284	0.357325691586117	-0.546785650628733	-1.18661678514954	1.5255711689585	-0.653467316836024	0.705622829113101	-0.661236398750167	-0.470947406743502	1.45805031237034	0.8723613119781	-0.326388932692538	-0.211006207652391	-1.19869337121984
GSDMC	MO3	1.23725641442173	1.03147006569865	-0.638020182637789	0.809504581860523	-1.18943602342068	-0.365475716277413	0.636206593343186	0.866851107481601	0.769347119220302	1.58372616837547	1.89149179147904	-0.927499738155054	0.41715989890307	-1.18943602342068	-1.18943602342068	1.39109100913851	-1.18403144135085	0.236255585315633	0.290698120765281	0.779144207219334	1.48781266731705	-0.492509890307943	-1.18943602342068	-0.606349360352251	-1.18403144135085	-1.18943602342068	1.83501030452155	-1.18403144135085	-1.18943602342068	0.725209142023218	1.29083037848918	-0.819406187180835	-1.18943602342068	-1.18943602342068	1.79837625129449	1.58862385306505	-1.18943602342068	0.844623146545876	-0.943713484364544	-0.814001605111005	-0.61715852449191	0.797307632182748	-0.450746472886086	1.04567469755068	-1.18403144135085	-0.155522907876356	1.00913970366285	1.06720628326643	0.0115293296278566	-1.18943602342068	-0.0676369847118548	-1.16241311307153	0.70192852642236	0.888580525439186	-0.130727042430992	-1.16241311307153	0.907792976870249	-0.603836356199298	-0.314199737922473	-1.17322227721119	0.0028498219331674	-1.18403144135085	0.279972500646663	-0.134895172989396	1.33253760658946	0.574208814024876	-0.500427476530726	0.51940011706586	-1.16781769514136	0.413693538121422
NTRK2	MO1	-0.0434979754337803	2.2782372195497	1.43654580061417	-0.362046839918766	0.255237167938605	-0.238564530135715	0.905001037434238	0.583207643665941	0.286519844637421	-1.6128960769699	-0.260361396382618	0.51666245369213	-1.0645079378365	-0.0962418786017249	-0.362995081448907	-0.600373373531457	1.09879519946886	-0.600373373531457	-1.18346578089003	-0.25543945698277	-0.921470247029333	1.97069694196013	0.111052876505079	0.180290362529384	0.969158064824526	1.73486567249692	0.392097399547791	-0.596293705812631	0.548760240867923	0.22922254737175	0.348125536453213	-1.35872619355271	1.17773107694952	0.880581674630016	0.373022106522965	1.59545633445246	-0.047057430647337	2.00564435783263	-1.13888059585964	-1.62454350087159	-0.38357209412521	-0.40823631929924	-0.25103399199319	0.461891714261153	-0.982320603593719	-0.881814203233203	-0.265495618425199	-1.62066102623769	-0.761809350634827	-0.153924799805395	-0.242582467845346	-1.60513112770211	-0.825649840255741	-0.0933249299005439	-0.265849194200091	0.71868203656869	-0.272082553350846	0.524288338966985	-0.0909374875004615	-0.11689999765122	2.80944281062355	-0.852081944304229	-0.669767849257481	-0.476285080824804	0.482899396634942	-0.666573321281618	-1.12958234175233	2.12738519546738	-1.609013602336	-0.00913593152069962
CYP17A1	MO3	1.51078377330629	-0.48162018021098	0.81034428232414	0.165797003510143	-0.389728058667181	-0.720362753947826	1.7311999010471	-0.577299266108686	1.76520316817111	1.91357492432115	-0.481251390706986	-0.637468280849513	0.180806180087252	0.34268932735631	-0.153749867112199	-0.901134145017876	-1.70445721306025	0.791961510738316	1.52866863315879	-0.863001504717277	1.79718481645166	-0.885430754196537	-0.769386538371725	-0.69307103456966	1.43977896797	-0.614140414098842	-1.34282667532724	1.93777629674279	-0.204871118213558	-0.952698251343647	0.449714698384734	0.868246772612978	-0.747936101274935	-0.343484965464568	-0.819099136695674	-0.815322676011195	-0.143857003612136	-0.374950826872566	-0.886360423446978	-0.759917034853587	1.60533380924646	0.689763507371633	0.58295280002433	-0.206045855082849	2.11882877572737	0.494387425503492	-0.197955761478391	-0.431143325178797	0.447152505088937	-0.846549356175499	-0.94868822577342	1.65001085664056	-0.716058679637045	-0.718264720234227	-0.637746668591948	-0.106481761582663	-0.770063201497373	-1.37629530837751	0.551184735356067	1.05236988729782	-1.70751407788286	0.299901320356075	0.195704919625898	1.26377662084455	-1.35269661436626	0.192420430296139	-0.619427621067438	-1.14266939874009	1.21252546446396	-0.549017123608064
FADS1	MO4	1.6140035808476	-0.716022787688821	0.670059085372133	-0.731689920571719	-1.80097304342504	-0.348049568724596	0.495196341217136	-0.375189385415306	0.841186767527523	0.485163869784434	0.985041666245045	-1.02416827056664	0.726229975192554	-0.153293434879943	0.376572795289924	-1.52064993987334	-0.33451459674026	1.20339287973262	1.16896022803891	0.572111607909031	1.56821296175539	-0.111291064486204	-1.18562275222577	-0.164732746641409	0.797839607953694	-0.228703830856933	-0.362970523508731	0.783822827050241	-0.88361459724623	-0.00663737002227198	-1.07119678400299	-0.32890079281903	-0.730812340040469	0.666680165679623	-0.705576294306142	-0.579094674340946	-1.81916133012171	-0.0966104927234037	0.711843494588176	-1.89549258600256	-0.179568185556782	-0.294511420497924	0.93557021472854	0.256424042557065	-1.08967134028473	1.63313306353887	-0.304860404932686	0.578912726666658	-0.11345399023999	1.36782320933699	0.975705836279812	-2.49154095488982	0.256983545771581	-0.692527302746716	-1.31972102033117	0.509196436097417	1.68210028429262	-0.968465632271509	-0.62628326931211	1.21160970326882	0.308630437559252	-1.50344612854387	1.53724683137585	-1.32382213196413	0.481440279425759	1.52667884288694	1.69682257111335	-0.660461980590659	0.508562367216847	-0.38985535690783
PLCH2	MO2	0.0208268757770261	0.417520886605321	-0.890884701345622	1.65381913136262	0.298131255006723	0.814949142270514	1.31907643651464	0.0316089059271084	-0.56037765179384	-2.09170068278643	-0.982126701841989	1.55090169054689	0.0767550155630403	-0.0672166594685452	0.36526207617841	-1.5385518872866	1.44845369272043	-1.24511520157757	-0.729604506976627	-0.706205497773103	0.0745224375525249	0.629406893105515	-0.540277817810354	1.20812304123882	1.46822619561856	0.949652278928719	0.0259831693574332	-0.591613848274506	0.966753551739586	-0.726997179875486	0.147155831643827	1.92181375976681	0.748746785537743	0.710671690534309	0.406952498017459	0.147348156420459	0.317477895899457	0.225935091873135	0.27272827847545	-1.73652134874268	0.998308552591368	-1.12439369721547	-1.98005662365758	1.75389196556831	0.474949728096685	-0.708355650879347	2.58118836120553	-0.210127705990573	1.24728434489451	-0.750973400262081	0.0505690024411915	-0.163279569452078	-0.293962834054855	-0.124755874538617	-0.455159419253713	0.545202747797399	-0.127795174457027	0.182975137025773	-0.778794126614671	-1.78419231320484	-0.975404192968527	1.00581964041966	-0.987947937020817	-1.32488616604303	-0.891929460692575	-0.842856893892723	-0.782246593208399	-0.00937332492409421	-1.20772622284624	0.872418722507667
HMGA2	MO1	-0.577362341274084	0.150546444500341	-1.18244235953882	0.212280179935996	-1.18244235953882	-0.644857270735342	-0.541185554945403	0.250845391660944	-0.962177223257769	-1.17186385457893	1.23694267621807	-0.0675284245228722	1.85388103564327	-0.77667790762309	0.0179546042948451	0.211901150324782	-0.604324244664324	1.95074928048427	-0.7818436616719	1.73020195106676	-0.218882370645653	-0.374335904033458	-0.241324200309253	-0.441356773943176	-0.302060199239358	0.0336608637862705	-0.39427786381489	-1.17891619121886	-0.838420893760901	-0.0404755714683417	-0.888933465187594	-0.941019901866541	0.072156555082898	-0.732905266968915	0.114587688188794	0.461236842389067	-0.829728659920676	-0.360879402847402	-1.02212301911149	0.729573744546285	-1.18244235953882	-0.515981596436169	-0.490084302472448	-1.17891619121886	-0.409276771636443	-0.507875551870581	0.251997524565771	-1.17891619121886	1.80845510451631	2.65189861931294	0.392036647213657	-0.316740160292988	1.50624369776691	0.677475721129284	-1.17891619121886	-0.306474061200508	1.13056551938695	1.02667888829441	-0.611402744906306	-0.356064988597631	2.94368694535752	-0.70485072172138	0.590847256042981	-0.228591558780082	-0.139919996697506	1.71518435495802	1.73546799892345	1.7638819822278	-0.532766793040954	-0.0833736002823572
KLRF1	MO4	-1.4173457450556	1.20016928366995	-1.4173457450556	-0.533667968540241	-0.507745665410919	1.62544946881993	0.474152475790034	1.06568201641273	-1.4173457450556	1.33511641108978	-0.644544572350373	0.869387811112967	-0.871773153165832	0.601997990786359	0.0987625505290799	0.792051575716305	-0.3162873476829	-1.41062995957967	-1.4173457450556	-1.4173457450556	-1.4173457450556	1.66568859744273	1.12601493416109	0.811336990946618	1.20792366972986	0.984743780361551	0.499603766317299	1.14484885355837	1.10354395511082	-1.40391417410375	-0.858341582213979	1.16257660519866	0.972108303757255	0.524571586730361	-1.38376681767597	0.706070420105821	0.988606202341391	0.369681999296794	-1.11200856309048	-1.4173457450556	-0.706228240344172	-0.148033815791981	0.190848480305518	-1.41062995957967	-1.41062995957967	1.72431150215967	-0.551338652910606	-1.41062995957967	0.0749853123481689	-0.0110866051365149	0.455485783662927	0.499603766317299	0.638249944343408	1.1648175336691	-0.504622982366553	0.535686060423229	0.218566444828323	-0.689673986347952	-0.329768748683333	0.421883127688731	0.789329312705172	1.64385289219037	-0.771976023371589	-0.106963177894242	-0.637828786874446	-1.41062995957967	-1.41062995957967	-0.176409062384155	0.503131615113813	0.460338874465732
ALLC	MO2	-0.235125301088836	-0.857397030221957	0.194138095186038	-1.52326517638665	0.796264953909009	-1.06720100899145	0.595130967633381	0.652225840540534	0.467486430251782	-1.512736451485	0.423859322652085	0.718447855904051	1.86954364932135	0.67481586571397	0.518983808541363	0.122716493070788	2.02731688492793	-1.52326517638665	-0.930459182706123	-1.07736098206698	-0.892773025081844	1.21198032439069	0.99425989957654	0.799698902976282	0.696241741837355	1.2627859093742	-1.52852953883747	-0.134295159579772	1.85973010765877	0.090626249034814	0.0543913832760076	0.65609703720188	1.37971618341957	1.69085060645945	-0.216175735305471	-0.680896502946626	0.357445398236059	-0.683344773267586	-1.52852953883747	-0.847237057146432	1.11391698409905	-0.367177050554187	0.0321277011436444	-0.175971556069037	0.564597804921193	-0.521440866196417	0.817484738217342	-0.4948795745092	-1.3892064497693	-0.847237057146432	-0.711357821828884	-1.50220772658336	0.082808524317631	-0.188567244233107	-0.813065434581186	1.82651175273986	-1.52852953883747	0.159212693667274	1.78175048914532	-1.512736451485	-1.52852953883747	1.3287914632307	-0.42739706031206	0.0284280926586392	-0.917482652492127	0.755941778969796	-0.345785259561767	-0.387778326913059	-0.0231078813454033	0.31472319738747
THRSP	MO3	2.03058181575147	-0.335926164348819	-0.0179908770692835	-1.05735493168	1.06462692548687	-1.20547538609769	-1.69999807284499	0.645921559204421	-0.0483938767202803	1.35562334431689	-0.726167565405061	0.0627589974159569	-1.2321024045187	-0.874361655854839	0.0349243194165147	-0.907657749306706	-0.114543330562592	-0.470125053574282	1.25912404056659	-0.374108825116214	-0.374272887341797	0.205068938554377	-0.304656494387058	1.64858701994196	-0.890137531056717	-0.175791921183809	-1.69999807284499	0.00165696407366955	1.22407386233474	-0.675875588095131	0.540646101123689	1.17443257540954	0.514494708435244	0.851257497077665	-1.683779521886	-1.69675436265319	0.762634383545752	-0.836867449009258	1.72987088459455	-0.781924367773572	1.08768359917685	-0.901564869063918	-0.0995452466942231	0.390480169534439	-0.757649977599611	1.12460877427251	-0.165048754948265	1.73646403142111	-0.770555193636076	-0.856059520361371	1.32097601535009	0.348733696726797	1.00196839260869	0.19082308829943	-0.479374541465074	1.03431724589678	1.26311585846184	-0.660072206826792	-0.418708708493425	1.47561025013174	-1.3035156026129	0.754109508593309	1.35619237606682	0.417515767651017	-1.11359137108244	-0.49184968869155	-1.09564910662518	-1.69999807284499	-0.673268815254835	1.06183305409033
ZNF385D	MO4	-1.03336320979241	2.49145688819143	-1.07200553573327	0.556449719379051	0.163715487191225	-0.556388913246717	-0.128896047196366	2.03109188432776	-0.246983113684446	1.84919897317715	-0.513131295942205	-0.22885572348948	1.07596541252089	0.0637954171773111	-0.470371549327424	0.763842587839944	1.05323604760713	0.0140683160629397	-0.401762906350363	-1.29568264187107	-0.842474690260725	0.146320426549196	-0.47678329903832	1.13764295663789	-0.546016535615786	0.865710195684776	-0.102882840619398	1.25685828660016	0.0267522054983947	-0.181136901289312	0.181218369699624	0.0810982063576026	0.516011063961703	-0.0353566260840832	0.91417548026419	1.15269205402646	-0.567129431672384	-1.03336320979241	-0.744206013079023	-1.42120619536975	-0.496146130220056	0.223703810613253	0.588605980139367	0.224707000722448	-0.797465289804597	-1.12023971208915	-0.0722526244020239	0.207121082489868	-0.657102698250636	-0.0707264080314061	-0.694388015124318	-1.15196683322993	-1.24839437686876	0.970443459587587	2.43344958322289	-0.249951866347718	-1.03336320979241	0.346377198318897	1.62389508852165	-0.431245098910872	1.35826110058279	-1.08299735213434	-0.251888364250486	1.0456215041678	2.01467117251959	-2.0457125932292	-2.0457125932292	-0.754144096260154	-0.216013752592575	-1.06044926541821
TMEM132D	MO3	-1.18994732563155	-0.154871538687245	0.591278787378953	-0.473704210817805	0.212655733523577	-0.712936898426147	0.560691702865441	-1.18994732563155	1.17976251343667	0.310441606555651	-1.03500161303254	-0.926133902008362	0.243510632327335	-1.18994732563155	0.805404245888395	-1.18994732563155	1.4706254688641	-0.463198870732358	1.88971506964947	-1.18994732563155	-0.532579600452246	-0.860813179230738	-1.18994732563155	-0.602682034390554	0.169090474284156	-1.18994732563155	-1.18994732563155	0.4291564211063	1.0991199764449	-0.64274503278589	-0.33153905773233	1.83825270263856	-1.18994732563155	1.34738505919942	-0.15860699509824	-1.18450401220268	1.34755593144802	-1.18994732563155	-0.0817015012089512	0.154141917221749	-1.18994732563155	-0.16113800842653	1.1999788381517	0.950838320006363	-1.18450401220268	1.71454750295601	-0.488026745966567	-0.427062212541963	0.0196246170997556	-0.0501388418392278	1.43968998536547	1.67738685177829	0.251681131850059	-1.18994732563155	-0.123651220026059	0.393034187383961	0.706232181476105	-0.600151021062264	1.77069618731219	2.28210531663344	-1.18994732563155	0.143528874441481	0.148668793225564	0.858688711704191	-1.18994732563155	-0.407296844779934	0.614354089744314	-1.18994732563155	1.20768251380656	0.424670892356374
PLEKHH2	MO1	0.508673662637287	2.37122223992109	0.14100109407889	-0.0935345564597587	-0.66550196677529	-1.35132922174129	-0.571851370953458	0.399595410480761	-0.0106243094010941	-1.71945334137825	1.11870930925564	0.505746001434512	-0.722261845861741	-0.294400070068433	-0.47306466116391	-1.04619535936048	0.888526521658064	2.17036740007722	-1.21960406159893	0.820302866692141	1.27494527085548	0.684680994571634	-0.235631845893349	-0.464621713205698	0.56212838503914	0.933910353046225	0.969803682702055	-1.51492718388963	0.523845148616738	1.50351835306605	-0.290866037370014	-0.294022422104256	0.495434636361473	0.585887168938885	-0.131270381230183	1.04698465943473	-0.34296976611267	-1.18677209983963	0.518407627862	-0.905902495280359	0.0633138759298985	-1.4952966055956	-0.774850824283267	0.414393822966664	-0.545017017967257	-0.0247675560379735	0.585598469014722	-1.02595220862174	0.740399063385979	1.68054731677428	-1.44343593372572	-1.51656520016709	-0.690760160492428	-0.131373052682086	-1.83372061887944	0.772520487870665	1.52304066888851	1.19265308560629	-0.800242694197684	-0.754710040031716	1.23052360312302	-0.59549477653844	1.19699019203742	-0.910154160765618	-0.472952332496234	0.509460471585533	-1.23657815839183	1.4552348155734	-1.52911678516222	-0.072573823761625
DSPP	MO2	1.15000567034524	-0.030087824085348	1.41595112367677	-0.354100514616115	-0.647272049224615	-0.870899557832582	0.0366057727601378	0.292875425938994	-0.41900345195182	-0.440587633643205	1.43206334077482	-1.05410005650665	-0.900811917590107	-0.742550504903555	-0.706890599128364	-0.641489384134885	-0.513924106261246	-0.37314703347661	1.13410168868627	1.47404261369401	-0.715918266476937	-0.997969863372876	-1.28079531935091	0.387183768897822	-1.27611787211736	-0.451436121586979	1.71396124008478	1.57355560313293	-1.28079531935091	1.69501346779162	-0.184609262179714	-0.960549459173325	-1.28079531935091	-0.684486283812865	0.521139395757588	0.449419722584326	-0.507071342387405	1.00396953717709	-0.328478052802765	1.35295122688146	-1.28079531935091	1.89169721114547	-0.362385310299116	0.0686137082060822	-0.507071342387405	-0.385985326727054	-0.677633933104578	-0.625247019887422	1.69045542540309	1.48520386796194	-1.27611787211736	0.0543322276765287	-0.160711353387551	0.74630751608223	0.102106147486508	-1.25740808318314	-0.75592797920159	-0.773982487567627	0.566830713277535	-0.184609262179714	1.72957435319394	-1.27611787211736	1.74204575543269	-0.656299303407634	1.71691000264161	0.393779130631701	-0.684486283812865	1.54750551497149	-1.26208553041669	0.402550222171419
DMP1	MO2	1.27333672369864	-0.284186980441316	1.38571686157344	-0.550743983398341	-0.833424455516658	-1.14955218206116	-1.14955218206116	0.239084513819424	-0.174904349521622	-1.13589969183117	1.46125674162764	-1.14955218206116	-0.300274271287362	-1.14955218206116	-0.591182898236457	0.0509255180191604	-1.1450013519845	-0.266473675315603	1.10167761233074	1.52313171023028	-0.59996618921562	-1.14955218206116	-1.14955218206116	-1.14955218206116	-1.1450013519845	0.0928786963409615	1.73316853722235	1.44453954611503	-0.705562249811749	1.56672698208297	0.140322938954541	0.101497174995115	-1.14955218206116	-1.14955218206116	0.789309737297237	0.710631468791703	-0.694344158216531	0.921096245055005	-0.0101844802066683	1.40496891084282	-1.14955218206116	1.9636171696762	-0.527552075400544	-0.412575379642413	-0.396772691542968	-0.278964439644918	-0.562718201782199	-0.256003268902135	1.47755105283315	1.54157219949244	-1.1450013519845	-0.0322874209155603	-0.685242498063203	0.989218298615008	0.508314290310566	-1.12679803167785	-0.638892850476455	-0.65645862847222	0.648059143063632	0.0967678652299043	1.71904130710008	-1.1450013519845	1.70034877557504	-0.541961094400458	1.65477575582224	-0.0266705364829815	-0.301668342368174	1.16308298640149	-1.13134886175451	0.3959701699585
CLGN	MO4	0.914855721280116	-0.681411510996251	1.04672910759171	0.679460969873962	-0.473974586694006	0.0369113725511	1.28325800358044	-1.0328934013604	1.16283345470016	-1.88184762516006	1.24269393159258	0.0898348799317035	-1.00888452611579	0.123632611560975	0.803540657378039	0.315061813239911	-1.07274078574888	1.3845047061208	1.04246817833811	0.566093993365201	1.49301133613521	-0.76586656405937	0.219945036293926	-0.563249833900421	0.93900162438944	-1.11616109204233	0.429817232554591	0.75427563465049	-1.29590691557267	1.09741985745116	-0.153957417028114	0.724704065437519	-0.914039574213056	-0.548967069025206	-0.844179263419459	-1.88906293891072	-1.89267059578605	-1.89267059578605	-0.29902518456578	1.10874345778753	-1.89267059578605	0.648590503971313	1.03697144894649	1.08360808602721	-0.963069418884427	0.674138234003575	-0.111117025404899	0.146759728429646	0.369292662050692	1.29395414376421	-1.88906293891072	-1.8746323114094	0.754523240815328	-0.409661705601976	-0.329885293711212	-0.721245192598256	0.259782860598818	-1.50177216213363	0.55271465638872	0.974691328427026	0.301086883056116	-0.566483054168692	1.80169209495273	0.501591472081801	-0.566756791228661	1.01523564290881	0.154028259978927	0.377577430485004	0.140437963824682	-0.391608316293261
UCHL1	MO1	-0.533221362381864	1.01196445406558	-1.01563857290067	-0.43727657268082	-0.90343306548524	-0.228663853154747	-0.747574467342835	0.701825841529259	0.479545647805581	-0.755052718651914	2.48819089837494	0.131347861609083	1.73617934675557	-0.278429284224664	-1.35824434036482	-0.64689422301108	0.236898641899037	-1.35488636467586	-1.24922625515181	2.03482473060221	-0.952714717882894	2.00404323735094	-0.327708267089484	0.220978281908857	-0.134488370492361	0.510696396770586	0.375193134786011	-0.807701541796064	-0.541342081259382	0.0912189991436018	0.0625602887395343	-0.0682512989527889	-0.351314352700824	-1.35824434036482	1.56899540387719	1.26584948428913	-0.117937860158233	-0.518293631395348	-0.938191569427933	-0.407829845845972	0.968995356973331	-0.858729958510676	-0.698910663488605	0.493831534114653	-0.492979638000505	0.212623087877728	1.08351297643676	-0.887621125901533	0.975994278831535	0.274850319404329	-0.661248004438535	-1.34145446192002	0.215284036679443	1.12172733893895	-0.557971194504699	-0.524058339240499	-0.466119688480685	0.909541598023496	-0.81444240881376	-0.571283858127343	-0.744204033833987	-0.90343306548524	1.50883926117756	-0.449890708545536	-0.208313411140442	2.33043070301128	2.64759849211124	0.569058702390973	-1.34481243760898	-0.674568380044918
